2,3,4,5
0.009671,0.012324,0.007787,0.013967
0.060226,0.058692,0.063227,0.064683
0.137097,0.158012,0.171917,0.178867
0.355707,0.263785,0.269384,0.229732
0.524448,0.400312,0.34326,0.434127
0.770487,0.617774,0.674222,0.685554
1.093449,0.845761,1.023881,1.020952
1.179489,1.349867,1.416512,1.502733
1.767756,2.258339,1.900813,2.079516
4.326277,2.705006,2.859079,2.928816
