2,3,4,5
0.0073188,0.0048643,0.007966,0.0074481
0.0231164,0.0181483,0.0310318,0.0236993
0.0835687,0.0538637,0.070992,0.0521314
0.1926129,0.0984028,0.1099225,0.118166
0.2877389,0.1468481,0.179745,0.1884809
0.2680464,0.1901983,0.2973087,0.3261047
0.439326,0.3188405,0.3651539,0.3922471
0.5421892,0.3836721,0.4312636,0.4494539
0.6493064,0.5068553,0.6400661,0.7854323
1.0557726,0.638446,0.8319521,1.054987
