2,3,4,5
0.000242,0.000628,0.000393,0.000369
0.000605,0.000793,0.000556,0.001015
0.000616,0.000527,0.001361,0.001687
0.000467,0.000917,0.002265,0.001777
0.000796,0.000946,0.001668,0.001432
